Original Sentence,Gold Sentence,Corrected Sentence,Incorrect Words,Spell Suggestions
"Kaniya-kaniyang room at maaaring may nag-develop na sunog dito sa area ng sala, dining, kitchen, ani Briones.","Kaniya-kaniyang room at maaaring may nag-develop na sunog dito sa area ng sala, dining, kitchen, ani Briones.","Kaniya-kaniyang room at maaaring may nag-develop na sunog dito sa area ng sala, dining, kitchen, ani Briones.",[],{}
"Ayon sa Public Health France, nagtala sila ng 5,000 bagong kaso ng human immunodeficiency virus (HIV) noong 2021 at 15% dito ay nasa edad 26 pababa.","Ayon sa Public Health France, nagtala sila ng 5,000 bagong kaso ng human immunodeficiency virus (HIV) noong 2021 at 15% dito ay nasa edad 26 pababa.","Ayon sa Public Health arancel, nagtala sila ng d,aam bagong kaso ng human immunodeficiency virus (him) noong aag at ag% dito ay nasa edad ag pababa.","['France', '5', '000', 'HIV', '2021', '15', '26']","{'France': ['franche', 'rance', 'arancel', 'avance', 'brace'], '5': ['b', 'c', 'd', 'e', 'f'], '000': ['aag', 'aal', 'aam', 'aat', 'aaw'], 'HIV': ['hi', 'hil', 'him', 'hin', 'his'], '2021': ['p25', 'aaba', 'aag', 'aako', 'aal'], '15': ['ab', 'ad', 'ag', 'ah', 'ak'], '26': ['ab', 'ad', 'ag', 'ah', 'ak']}"
"Si Fire Marshal, siya ang pumasok din doon nakita niya na safe yung ibang structures, sabi ni Batac City DRRM Officer Arvin Francis Lumang.","Si Fire Marshal, siya ang pumasok din doon nakita niya na safe yung ibang structures, sabi ni Batac City DRRM Officer Arvin Francis Lumang.","Si Fire Marshal, siya ang pumasok din doon nakita niya na safe yung ibang structures, sabi ni batak City drum Officer aakin aangis Lumang.","['Batac', 'DRRM', 'Arvin', 'Francis']","{'Batac': ['bata', 'batad', 'batak', 'batas', 'bataw'], 'DRRM': ['dorm', 'dram', 'drum', 'arm', 'dam'], 'Arvin': ['ariin', 'arvie', 'aakin', 'aamin', 'aariin'], 'Francis': ['franche', 'franchise', 'aangis', 'angis', 'anis']}"
"Iyong mga nabuksan po nating industriya, marami pong mga nagtatrabaho riyan na matagal nang walang hanapbuhay, ngayon po makakapaghanapbuhay na silang muli, patuloy niya.","Iyong mga nabuksan po nating industriya, marami pong mga nagtatrabaho riyan na matagal nang walang hanapbuhay, ngayon po makakapaghanapbuhay na silang muli, patuloy niya.","Iyong mga nabuksan po nating industriya, marami pong mga nagtatrabaho riyan na matagal nang walang hanapbuhay, ngayon po makakapaghanapbuhay na silang muli, patuloy niya.",[],{}
"Binalikan umano ng matandang babae ang kaniyang asawang nakaratay sa banig, at doon na umano bumagsak ang kahoy na sahig ng second floor ng bahay -- dahil may kalumaan na ito -- na ikinamatay ng dalawa.","Binalikan umano ng matandang babae ang kaniyang asawang nakaratay sa banig, at doon na umano bumagsak ang kahoy na sahig ng second floor ng bahay -- dahil may kalumaan na ito -- na ikinamatay ng dalawa.","Binalikan umano ng matandang babae ang kaniyang asawang nakaratay sa banig, at doon na umano bumagsak ang kahoy na sahig ng second floor ng bahay -- dahil may kalumaan na ito -- na ikinamatay ng dalawa.",[],{}
"Bago nito, lumaki si Yasmien sa Kuwait dahil doon nagtatrabaho ang kaniyang ama na isang Lebanese, at Filipina ang kaniyang ina.","Bago nito, lumaki si Yasmien sa Kuwait dahil doon nagtatrabaho ang kaniyang ama na isang Lebanese, at Filipina ang kaniyang ina.","Bago nito, lumaki si aamin sa kait dahil doon nagtatrabaho ang kaniyang ama na isang labanos, at pilipinas ang kaniyang ina.","['Yasmien', 'Kuwait', 'Lebanese', 'Filipina']","{'Yasmien': ['hasmin', 'aamen', 'aamin', 'aasamin', 'aasign'], 'Kuwait': ['kuwit', 'duwit', 'kait', 'kalait', 'kawit'], 'Lebanese': ['debases', 'debates', 'labanos', 'lanes', 'lanse'], 'Filipina': ['filipino', 'afilipino', 'pilipinas', 'pilipino', 'silipin']}"
"PJGMRMC, as of April 5, nasa 73 na ang admitted sa kanilang COVID ward, 77% dito ang taga-Nueva Ecija habang 23% ay nagmula sa National Capital Region (NCR) at mga probinsya ng Bulacan, Pampanga at Laguna, alinsunod sa one hospital command center.","PJGMRMC, as of April 5, nasa 73 na ang admitted sa kanilang COVID ward, 77% dito ang taga-Nueva Ecija habang 23% ay nagmula sa National Capital Region (NCR) at mga probinsya ng Bulacan, Pampanga at Laguna, alinsunod sa one hospital command center.","pagamu, as of April d, nasa ad na ang adjusted sa kanilang COVID ward, ag% dito ang taga-neca Ecija habang ad% ay nagmula sa National Capital Region (NCR) at mga probinsya ng Bulacan, Pampanga at Laguna, alinsunod sa one hospital command center.","['PJGMRMC', '5', '73', 'admitted', '77', 'Nueva', '23']","{'PJGMRMC': ['magmama', 'nagmama', 'pagamu', 'pagare', 'pagdama'], '5': ['b', 'c', 'd', 'e', 'f'], '73': ['p3', 'ab', 'ad', 'ag', 'ah'], 'admitted': ['acquitted', 'adapted', 'adjusted', 'admire', 'admit'], '77': ['ab', 'ad', 'ag', 'ah', 'ak'], 'Nueva': ['buena', 'nagva', 'neca', 'nega', 'nua'], '23': ['p3', 'ab', 'ad', 'ag', 'ah']}"
"Alam mo, Salve, maraming nagtatanong kung okay lang ba yung mga ginagawa nating blind items sa Take It Per Minute Me Ganun, at kung minsan naisusulat din natin dito sa Pilipino Star NGAYON at Pang-Masa.","Alam mo, Salve, maraming nagtatanong kung okay lang ba yung mga ginagawa nating blind items sa Take It Per Minute Me Ganun, at kung minsan naisusulat din natin dito sa Pilipino Star NGAYON at Pang-Masa.","Alam mo, salvo, maraming nagtatanong kung okay lang ba yung mga ginagawa nating blind items sa Take It Per Minute Me Ganun, at kung minsan isusulat din natin dito sa Pilipino Star NGAYON at Pang-Masa.","['Salve', 'naisusulat']","{'Salve': ['sale', 'salfe', 'salvo', 'solve', 'valve'], 'naisusulat': ['nagsusulat', 'nasusulat', 'isusulat', 'magsusulat', 'nagsusugat']}"
"Iwan mo riyan ang phone mo, pasok ka, do your thing in three minutes tapos alis ka, next person, patuloy niya.","Iwan mo riyan ang phone mo, pasok ka, do your thing in three minutes tapos alis ka, next person, patuloy niya.","Iwan mo riyan ang phone mo, pasok ka, do your thing in three minutes tapos alis ka, next person, patuloy niya.",[],{}
"Paliwanag ni Teodoro, hindi ligtas dito ang Pilipinas kaya dapat lamang na makontrol ang inflation ng polisiya ng bansa.","Paliwanag ni Teodoro, hindi ligtas dito ang Pilipinas kaya dapat lamang na makontrol ang inflation ng polisiya ng bansa.","Paliwanag ni tesoro, hindi ligtas dito ang Pilipinas kaya dapat lamang na makontrol ang inflation ng polisiya ng bansa.",['Teodoro'],"{'Teodoro': ['inodoro', 'teologo', 'tesoro', 'dekoro', 'eendorso']}"
"Salaysay pa ni Aparri na sa mga ganitong babasahin umiikot ang kanyang pantasya at nalilibang pa siya, bukod dito bilang dating youth leader namadalas na naiimbitahang magsalita sa mga pagtitipon, isa ang PSN sa kanyang mga pinagkukunan ng impormasyon tungkol sa mga nangyayari sa paligid at mga current events.","Salaysay pa ni Aparri na sa mga ganitong babasahin umiikot ang kanyang pantasya at nalilibang pa siya, bukod dito bilang dating youth leader namadalas na naiimbitahang magsalita sa mga pagtitipon, isa ang PSN sa kanyang mga pinagkukunan ng impormasyon tungkol sa mga nangyayari sa paligid at mga current events.","Salaysay pa ni Aparri na sa mga ganitong babasahin umiikot ang kanyang pantasya at nalilibang pa siya, bukod dito bilang dating youth leader nadadala na naiimbitahang magsalita sa mga pagtitipon, isa ang pin sa kanyang mga pinagkukunan ng impormasyon tungkol sa mga nangyayari sa paligid at mga current events.","['namadalas', 'PSN']","{'namadalas': ['dumadalas', 'madalas', 'nadadala', 'nagdadalas', 'nagdalas'], 'PSN': ['pan', 'pen', 'pin', 'pon', 'psa']}"
"Sa rami ng mga nagtatanong dito kay young actor, tila nakukumbinsi na raw siya ngayon kung ginawa ba niya iyon o hindi.","Sa rami ng mga nagtatanong dito kay young actor, tila nakukumbinsi na raw siya ngayon kung ginawa ba niya iyon o hindi.","Sa rami ng mga nagtatanong dito kay young actor, tila nakukumbinsi na raw siya ngayon kung ginawa ba niya iyon o hindi.",[],{}
Bukod dito suppliers din umano ito ng matataas na kalibre ng baril at pampasabog ng Bangsamoro Islamic Freedom Fighters.,Bukod dito suppliers din umano ito ng matataas na kalibre ng baril at pampasabog ng Bangsamoro Islamic Freedom Fighters.,Bukod dito suppliers din umano ito ng matataas na kalibre ng baril at pampasabog ng balsamong alamin Freedom Fighters.,"['Bangsamoro', 'Islamic']","{'Bangsamoro': ['angsamoro', 'balsamo', 'balsamong', 'bangkarota', 'bangkarote'], 'Islamic': ['aalamin', 'alamid', 'alamin', 'asamin', 'balamin']}"
"So kailangang ipaabot natin, ilapit talaga roon yong mga vaccination site, pahayag ni Ano.","So kailangang ipaabot natin, ilapit talaga roon yong mga vaccination site, pahayag ni Ano.","So kailangang ipaabot natin, ilapit talaga roon yong mga vaccination site, pahayag ni Ano.",[],{}
Pero naikuwento roon ni Marian na handa na siyang magka-teleserye ulit.,Pero naikuwento roon ni Marian na handa na siyang magka-teleserye ulit.,Pero naikuwento roon ni malian na handa na siyang magka-teleserye ulit.,['Marian'],"{'Marian': ['arian', 'harian', 'malian', 'mariin', 'parian']}"
"Iba ang dating at hindi mawala sa isip ni Toto si Candy, kaya susubukan niyang mapalapit dito at makasama araw-araw, gabi-gabi.","Iba ang dating at hindi mawala sa isip ni Toto si Candy, kaya susubukan niyang mapalapit dito at makasama araw-araw, gabi-gabi.","Iba ang dating at hindi mawala sa isip ni Toto si Candy, kaya susubukan niyang mapalapit dito at makasama araw-araw, gabi-gabi.",[],{}
"Halimbawa gagamitin sa isang concert, o sa mga sing along, ang papasok naman diyan para maningil ay ang FILSCAP na kakatawan sa miyembro nilang si Willy Cruz na may intellectual property.","Halimbawa gagamitin sa isang concert, o sa mga sing along, ang papasok naman diyan para maningil ay ang FILSCAP na kakatawan sa miyembro nilang si Willy Cruz na may intellectual property.","Halimbawa gagamitin sa isang concert, o sa mga sing along, ang papasok naman diyan para maningil ay ang bullcap na kakatawan sa miyembro nilang si belly Cruz na may intellectual property.","['FILSCAP', 'Willy']","{'FILSCAP': ['ficscal', 'fiscal', 'bullcap', 'fiasco', 'fiesta'], 'Willy': ['will', 'ally', 'belly', 'bill', 'bills']}"
"Follow-up ito sa nasulat namin dito sa BANDERA nitong Miyerkules na napili na ang gaganap na Valentina, ang iconic kontrabida ni Darna at sinabi naming bagay na bagay na kalaban siya ni Jane de Leon dahil almost same height sila at walang iba kundi si Janella Salvador.","Follow-up ito sa nasulat namin dito sa BANDERA nitong Miyerkules na napili na ang gaganap na Valentina, ang iconic kontrabida ni Darna at sinabi naming bagay na bagay na kalaban siya ni Jane de Leon dahil almost same height sila at walang iba kundi si Janella Salvador.","Follow-up ito sa naisulat namin dito sa BANDERA nitong Miyerkules na napili na ang gaganap na balintuna, ang iconic kontrabida ni area at sinabi naming bagay na bagay na kalaban siya ni vane de Leon dahil amot same height sila at walang iba kundi si aapela soldador.","['nasulat', 'Valentina', 'Darna', 'Jane', 'almost', 'Janella', 'Salvador']","{'nasulat': ['nagsulat', 'nagulat', 'naisulat', 'naiulat', 'namulat'], 'Valentina': ['aalintana', 'alintana', 'balintuna', 'kantina', 'magentita'], 'Darna': ['dara', 'derna', 'area', 'arena', 'aria'], 'Jane': ['june', 'lane', 'vane', 'aang', 'aani'], 'almost': ['aamot', 'amos', 'amot', 'galmos', 'kalmos'], 'Janella': ['kanela', 'aantala', 'aapela', 'adelpa', 'anemia'], 'Salvador': ['kalsador', 'saldado', 'soldador', 'abyador', 'agwador']}"
"Ngayon, kasama siya roon sa mga nag-aano, nanggugulo rito sa nangungupahan, ayon kay Caloocan Sub-Station 12 commander Police Major Darwin Decano.","Ngayon, kasama siya roon sa mga nag-aano, nanggugulo rito sa nangungupahan, ayon kay Caloocan Sub-Station 12 commander Police Major Darwin Decano.","Ngayon, kasama siya roon sa mga nag-aano, nanggugulo rito sa nangungupahan, ayon kay kalokohan Sub-Station ag commander Police Major ariin deang.","['Caloocan', '12', 'Darwin', 'Decano']","{'Caloocan': ['kalooban', 'kalookan', 'kalokohan', 'kaloobang', 'kalookang'], '12': ['ab', 'ad', 'ag', 'ah', 'ak'], 'Darwin': ['aariin', 'arawin', 'ariin', 'baruin', 'daanin'], 'Decano': ['dekano', 'dean', 'deang', 'deans', 'decals']}"
"Actually we heard the Commission on Elections also last week stating na sila ay magbibigay rin ng mga paalala sa ating mga kandidato ukol dito sa mga overcrowding na nangyayari, dagdag pa ni Vergeire.","Actually we heard the Commission on Elections also last week stating na sila ay magbibigay rin ng mga paalala sa ating mga kandidato ukol dito sa mga overcrowding na nangyayari, dagdag pa ni Vergeire.","Actually we heard the Commission on Elections also last week skating na sila ay magbibigay rin ng mga paalala sa ating mga kandidato ukol dito sa mga overcrowding na nangyayari, dagdag pa ni Vergeire.",['stating'],"{'stating': ['sating', 'seating', 'skating', 'staging', 'starting']}"
Kahapon nga ay lumipad siya patungong Siargao at Dinagat Island para roon naman maghatid ng tulong.,Kahapon nga ay lumipad siya patungong Siargao at Dinagat Island para roon naman maghatid ng tulong.,Kahapon nga ay lumipad siya patungong diarea at dinaglat Island para roon naman maghatid ng tulong.,"['Siargao', 'Dinagat']","{'Siargao': ['bargas', 'cargo', 'diarea', 'diario', 'iangat'], 'Dinagat': ['dinaga', 'dinagit', 'dinaglat', 'dingat', 'kinagat']}"
Nagdaan siya rito sa Pilipinas bago siya umuwi roon sa Hong Kong.,Nagdaan siya rito sa Pilipinas bago siya umuwi roon sa Hong Kong.,Nagdaan siya rito sa Pilipinas bago siya umuwi roon sa Hong Kong.,[],{}
Grabe ‘yung gastos ng GMA dito na isipin n’yo dinala kami lahat sa Sorsogon na sobrang ganda talaga ng Sorsogon.,Grabe ‘yung gastos ng GMA dito na isipin n’yo dinala kami lahat sa Sorsogon na sobrang ganda talaga ng Sorsogon.,Grabe ‘yung gastos ng gia dito na isipin n’yo dinala kami lahat sa aborsiyon na sobrang ganda talaga ng aborsiyon.,"['GMA', 'Sorsogon', 'Sorsogon']","{'GMA': ['ama', 'ga', 'gia', 'goma', 'gra'], 'Sorsogon': ['monsoon', 'porsyon', 'aborsiyon', 'aborsyon', 'arson']}"
"Ito na yung aming second week dito kasi halos lahat ng tao sa bahay namin ay nag-positive, kuwento ng Kapuso actress.","Ito na yung aming second week dito kasi halos lahat ng tao sa bahay namin ay nag-positive, kuwento ng Kapuso actress.","Ito na yung aming second week dito kasi halos lahat ng tao sa bahay namin ay nag-positive, kuwento ng abuso actress.",['Kapuso'],"{'Kapuso': ['kapus', 'aabuso', 'abuso', 'baruso', 'isapuso']}"
"Sa nasabing pagpupulong, sinabi ni BTA Chairman Murad na hinirit ng BTA na ipagpaliban ang eleksyon sa BARMM batay na rin sa ginawa nilang pag-aaral at mga naranasang hamon na hindi magtatagumpay ang wastong implementasyon sa aspetong pulitikal at sa normalisasyon dito na naging dahilan upang batikusin ito ni Rep.","Sa nasabing pagpupulong, sinabi ni BTA Chairman Murad na hinirit ng BTA na ipagpaliban ang eleksyon sa BARMM batay na rin sa ginawa nilang pag-aaral at mga naranasang hamon na hindi magtatagumpay ang wastong implementasyon sa aspetong pulitikal at sa normalisasyon dito na naging dahilan upang batikusin ito ni Rep.","Sa nasabing pagpupulong, sinabi ni bata Chairman mural na hinirit ng bata na ipagpaliban ang eleksyon sa arms batay na rin sa ginawa nilang pag-aaral at mga naranasang hamon na hindi magtatagumpay ang wastong implementasyon sa aspetong pulitikal at sa normalisasyon dito na naging dahilan upang batikusin ito ni Rep.","['BTA', 'Murad', 'BTA', 'BARMM']","{'BTA': ['ata', 'ba', 'bata', 'beta', 'bia'], 'Murad': ['mura', 'murado', 'mural', 'aura', 'bukad'], 'BARMM': ['arm', 'armi', 'arms', 'army', 'bakam']}"
"Kabilang dito ang 129 Pilipino at 919 dayuhan na Chinese, Vietnamese, Malaysian, Indonesian, Taiwanese Nepalese, at Thailander.","Kabilang dito ang 129 Pilipino at 919 dayuhan na Chinese, Vietnamese, Malaysian, Indonesian, Taiwanese Nepalese, at Thailander.","Kabilang dito ang aal Pilipino at aam dayuhan na Chinese, Vietnamese, aalayan, bitonesan, balanse balete, at koriander.","['129', '919', 'Malaysian', 'Indonesian', 'Taiwanese', 'Nepalese', 'Thailander']","{'129': ['p25', 'aag', 'aal', 'aam', 'aat'], '919': ['aag', 'aal', 'aam', 'aat', 'aaw'], 'Malaysian': ['malasin', 'malayuan', 'aalayan', 'alayan', 'balayagan'], 'Indonesian': ['binitonesan', 'binutonesan', 'bitonesan', 'butonesan', 'inadresan'], 'Taiwanese': ['manganese', 'taiwan', 'balanse', 'chinese', 'fairness'], 'Nepalese': ['needles', 'bales', 'balete', 'balse', 'because'], 'Thailander': ['challange', 'challenger', 'koriander', 'naibandera', 'silinder']}"
"Si Ate Marissa kasi yung victim, nandoon sa gitna ng kalsada, habang nag-iimbestigan yung mga pulis natin doon medyo mabilis itong pickup at nahagip ngayon yung biktima.","Si Ate Marissa kasi yung victim, nandoon sa gitna ng kalsada, habang nag-iimbestigan yung mga pulis natin doon medyo mabilis itong pickup at nahagip ngayon yung biktima.","Si Ate arisga kasi yung victim, nandoon sa gitna ng kalsada, habang nag-iimbestigahan yung mga pulis natin doon medyo mabilis itong pickup at nahagip ngayon yung biktima.","['Marissa', 'iimbestigan']","{'Marissa': ['marisa', 'aarisga', 'arisga', 'iarisga', 'maarisga'], 'iimbestigan': ['iimbestiga', 'iimbestigang', 'iimbestigahan', 'iimbestigahin', 'imbestiga']}"
Tapos dito ako magtu-toothbrush.,Tapos dito ako magtu-toothbrush.,Tapos dito ako magtu-toothbrush.,[],{}
"Dito na umano nagduda ang biktima at nang matanong-tanong siya, sinabihan na magpunta sa NHA upang beripikahin ang pagbebenta ng nasabing mga units.","Dito na umano nagduda ang biktima at nang matanong-tanong siya, sinabihan na magpunta sa NHA upang beripikahin ang pagbebenta ng nasabing mga units.","Dito na umano nagduda ang biktima at nang matanong-tanong siya, sinabihan na magpunta sa mha upang beripikahin ang pagbebenta ng nasabing mga units.",['NHA'],"{'NHA': ['cha', 'iha', 'mha', 'na', 'naa']}"
