Original Sentence,Gold Sentence
Bahagya namang umakyat sa 92 ang death toll rate ng PNP matapos maitala ang isang-bagong nasawi kahapon.,Bahagya namang umakyat sa 92 ang death toll rate ng PNP matapos maitala ang isang bagong nasawi kahapon.
"Mahirap na part noong nangyari ang lockdown all over the world, di namin aalamin ang gagawin, kung ano ang next move.","Mahirap na part noong nangyari ang lockdown all over the world, di namin alam ang gagawin, kung ano ang next move."
"China pala may-ari ng lahat ng panda sa buong mundo, even the ones in the zoos,"" paliwanag ni Mars Iya Villania sa segment na Talaga Ba Mars?","China pala ang may-ari ng lahat ng panda sa buong mundo, even the ones in the zoos,"" paliwanag ni Mars Iya Villania sa segment na Talaga Ba Mars?"
"É??Hindi po natin hahayaang dumanak ang karahasan lalo nat bubuhayin ng aking pamilya ang nakataya sa usaping ito,É?ù ayon sa kanyang pahayag.","É??Hindi po natin hahayaang dumanak ang karahasan lalo nat buhay ng aking pamilya ang nakataya sa usaping ito,É?ù ayon sa kanyang pahayag."
"Nagdadala kami ng pagkain, tapos tsinelas.","Nagdala kami ng pagkain, tapos tsinelas."
Hindi din dapat nagkakaroon ng insecurity ang isang artista para kay Toni.,Hindi rin dapat nagkakaroon ng insecurity ang isang artista para kay Toni.
Nag-pursige kami ng The Gigi Vibes band na gumawa sariling songs.,Nag-pursige kami ng The Gigi Vibes band na gumawa ng sariling songs.
"Cavite, Philippines É?? Arestado ang isang hinihinalang drug dealer matapos magdeliver ng nasa P1.3.","Cavite, Philippines É?? Arestado ang isang hinihinalang drug dealer matapos mag-deliver ng nasa P1.3."
"Kapag may may show, pag may, pelikula may pera, pahayag niya.","Kapag may show, pag may, pelikula may pera, pahayag niya."
"Kinakagat daw ng mga aso ang ahas pero sa kasamaang-palad ay natuklaw sila na naging sanhi ng kanilang pagkamatay kalaunanKBK, GMA Integrated News.","Kinagat daw ng mga aso ang ahas pero sa kasamaang-palad ay natuklaw sila na naging sanhi ng kanilang pagkamatay kalaunanKBK, GMA Integrated News."
"Sa ulat ng GMA News ""Unang Balita"" nitong Miyerkules, nagsabi ng mga eksperto na ang liyama at iba pang kabilang sa ""camel"" family ay may kakayahang gumawa ng bersiyon ng antibodies na puwede raw ipangdagdag sa bakuna ng mga tao na mahina ang immune system.","Sa ulat ng GMA News ""Unang Balita"" nitong Miyerkules, sinabi ng mga eksperto na ang liyama at iba pang kabilang sa ""camel"" family ay may kakayahang gumawa ng bersiyon ng antibodies na puwede raw ipangdagdag sa bakuna ng mga tao na mahina ang immune system."
Naglong drive si Lola Eva at ang mister niyang si Michael mula sa San Diego para mapanood si Janine.,Nag-long drive si Lola Eva at ang mister niyang si Michael mula sa San Diego para mapanood si Janine.
"Paliwanag ni Jennylyn, wala namang mawawala kung susundin ang tradisyunal na paraan ng pagaalaga kahit pa ang iba ay itinuturing na pamahiin.","Paliwanag ni Jennylyn, wala namang mawawala kung susundin ang tradisyunal na paraan ng pag-aalaga kahit pa ang iba ay itinuturing na pamahiin."
"Taliwas sa paniniwala ng ilan, hindi dapat mariin na hinihilod ang mga siko at tu hod.","Taliwas sa paniniwala ng ilan, hindi dapat mariin na hinihilod ang mga siko at tuhod."
"Kasi, baka medyo nada-down kami, baka naiinip kami dahil matagal na magstart yung show, pahayag ni Miguel na gumaganap bilang si Steve sa Voltes V.","Kasi, baka medyo nada-down kami, baka naiinip kami dahil matagal na mag-start yung show, pahayag ni Miguel na gumaganap bilang si Steve sa Voltes V."
"Sa tulong din aniya nito, mahahadlangan na magkaroon ng mga pre registratered na SIM cards, na ipagbibili sa iba.","Sa tulong din aniya nito, mahahadlangan na magkaroon ng mga pre-registratered na SIM cards, na ipagbibili sa iba."
"Ayon sa pulisya, minamaneho ni Maniebo ang isang Nmax motorcycle at nakaangkas ang kalive in at binabagtas ang barangay ro ad nang salpukin ng hindi natukoy na uri ng sasakyan dakong alas-8:00 ng gabi.","Ayon sa pulisya, minamaneho ni Maniebo ang isang Nmax motorcycle at nakaangkas ang kalive in at binabagtas ang barangay road nang salpukin ng hindi natukoy na uri ng sasakyan dakong alas-8:00 ng gabi."
"May shooting break sila, at papag-usapan tungkol sa susunod na eksenang kukunan.","May shooting break sila, at nag-uusap tungkol sa susunod na eksenang kukunan."
"Col. William Angway, chief of police ng Sariaya, alas-9:00 ng umaga nang dumating sa Zafari Beach Resort ang mga biktima at iba pa nilang mga kaanak doon magdaos ng outing o swimming.","Col. William Angway, chief of police ng Sariaya, alas-9:00 ng umaga nang dumating sa Zafari Beach Resort ang mga biktima at iba pa nilang mga kaanak upang doon magdaos ng outing o swimming."
"Mula sa bahay, nakamotor siya at roon na siya sinabayan ng mga bumaril at dito naabutan sa Barangay Lasip.","Mula sa bahay, nakamotor siya at doon na siya sinabayan ng mga bumaril at dito naabutan sa Barangay Lasip."
"Bagong kotseng Toyota Alphard ang gamit ngayon ng isang magandang aktres, na ikinataas ng kilay ng mga tsismosa dahil nakakaduda daw kung bakit nakabili siya ng ganun kamahal na sasakyan.","Bagong kotseng Toyota Alphard ang gamit ngayon ng isang magandang aktres, na ikinataas ng kilay ng mga tsismosa dahil nakakaduda raw kung bakit nakabili siya ng ganun kamahal na sasakyan."
Wala namang naiulat na nadakip na cultivator o may ari ng nasabing mga plantasyon.,Wala namang naiulat na nadakip na cultivator o may-ari ng nasabing mga plantasyon.
Kasabay pa rin itong ipatutupad kasama ng mga pilot granular lockdown kahit una-nang naibalitang baka luwagan ito sa Alert Level 2.,Kasabay pa rin itong ipatutupad kasama ng mga pilot granular lockdown kahit una nang naibalitang baka luwagan ito sa Alert Level 2.
Pero ngayon ang-dami na natin sa bahay tapos lahat parang kailangang gastusan.,Pero ngayon ang dami na natin sa bahay tapos lahat parang kailangang gastusan.
At sigurado daw siyang magiging isang mabuting ina dahil ganun siyang pinalaki ng kanyang mama Bob na sumakabilang buhay last year.,At sigurado raw siyang magiging isang mabuting ina dahil ganun siyang pinalaki ng kanyang mama Bob na sumakabilang buhay last year.
"Akala nga niya naglalaro lang daw, siyempre bata pa po 'yun, naglalaro lang raw 'yung mommy niya tsaka si Kerwin, Tito Pipoy ang tawag po niya, sabi ni Jhen.","Akala nga niya naglalaro lang daw, siyempre bata pa po 'yun, naglalaro lang daw 'yung mommy niya tsaka si Kerwin, Tito Pipoy ang tawag po niya, sabi ni Jhen."
"Sa nanguha ng CCTV, makikita ang biktima na bumibili nang biglang sumulpot ang salarin at malapitan siyang pinagbabaril habang nakatalikod.","Sa kuha ng CCTV, makikita ang biktima na bumibili nang biglang sumulpot ang salarin at malapitan siyang pinagbabaril habang nakatalikod."
"Nagkasama naman sina Althea at Jillian sa Prima Donnas noong 2019, kung saan pa nagkaroon ng Book 2 ang hit-afternoon series.","Nagkasama naman sina Althea at Jillian sa Prima Donnas noong 2019, kung saan pa nagkaroon ng Book 2 ang hit afternoon series."
Magmamadali ang pagbabakuna para hindi abutan ng expiration ang mga bakuna at para agad na makuha ang herd immunity mula sa nasabing virus.,Minamadali ang pagbabakuna para hindi abutan ng expiration ang mga bakuna at para agad na makuha ang herd immunity mula sa nasabing virus.
"Saka pag nalulungkot ako sa bahay, lumalabas lang ako pupunta ako sa Klownz at Zirkoh, manonood lang ako sa mga bading ko dun.","Saka pag nalulungkot ako sa bahay, lalabas lang ako pupunta ako sa Klownz at Zirkoh, manonood lang ako sa mga bading ko dun."
"Sa ulat ni Paul Hernandez ng GMA Regional TV É??Balitang Southern TagalogÉ?ù, kinilala ng pulisya ang 45-anyos na biktima na si Jomar Caguicla, na nasawi ng dalhin ito sa ospital.","Sa ulat ni Paul Hernandez ng GMA Regional TV É??Balitang Southern TagalogÉ?ù, kinilala ng pulisya ang 45-anyos na biktima na si Jomar Caguicla, na nasawi nang dalhin ito sa ospital."
"Isa sa binigay na halimbawa ni Densing ay ang ang naging kaso ng isang overseas Filipino worker sa United Arab Emirates na noong umuwi sa Mandaue City, Cebu ay nagpositibo sa COVID-19 kahit pa nabakunahan na.","Isa sa binigay na halimbawa ni Densing ay ang naging kaso ng isang overseas Filipino worker sa United Arab Emirates na noong umuwi sa Mandaue City, Cebu ay nagpositibo sa COVID-19 kahit pa nabakunahan na."
"Sa unang subok, ilang beses na natumba at hihindian nakatayo sa wakeboard ang aktres.","Sa unang subok, ilang beses na natumba at hindi nakatayo sa wakeboard ang aktres."
"Ayon sa naturang driver, may biglang tumawid na tao kung kaya biglang kinabig ni to ang manibela dahilan upang mawalan ng menor at tuluyang naararo ng ambulansya ang anim na sasakyan na nakaparada sa gilid ng kalsada at nadamay rin na nasalpok ang isang puwesto ng lugawan.","Ayon sa naturang driver, may biglang tumawid na tao kung kaya biglang kinabig nito ang manibela dahilan upang mawalan ng menor at tuluyang naararo ng ambulansya ang anim na sasakyan na nakaparada sa gilid ng kalsada at nadamay rin na nasalpok ang isang puwesto ng lugawan."
"Katatapos sinabi ko sa kanya, É??Pakiramdam ko hindi mo ako naa-appreciate.É??","Tapos sinabi ko sa kanya, É??Pakiramdam ko hindi mo ako naa-appreciate.É??"
"Base sa survey ng Pulse Asia na isinagawa noong Setyembre 17-21 sa 1,200 adults, pinakamarami sa-mga respondent sa Metro Manila ang nagsabi nito na umabot sa 87%, 92% sa Luzon, 77% sa Visayas at 81% sa Mindanao.","Base sa survey ng Pulse Asia na isinagawa noong Setyembre 17-21 sa 1,200 adults, pinakamarami sa mga respondent sa Metro Manila ang nagsabi nito na umabot sa 87%, 92% sa Luzon, 77% sa Visayas at 81% sa Mindanao."
May paniniwala daw na kapag nagwagayway ka ng walis tingting o itak ay lalayo ang buhawi.,May paniniwala raw na kapag nagwagayway ka ng walis tingting o itak ay lalayo ang buhawi.
Sinabi ni Locsin na kukuhain nila ang serbisyo ng QRS para sa ginhawa at proteksiyon ng mga aplikante laban sa peligro ng COVID-19 at hindi para makunsumi at sumakit ang ulo sa kunsumisyon.,Sinabi ni Locsin na kinuha nila ang serbisyo ng QRS para sa ginhawa at proteksiyon ng mga aplikante laban sa peligro ng COVID-19 at hindi para makunsumi at sumakit ang ulo sa kunsumisyon.
Matapos ang opening sa Hunyo 13 ay si simulan kinabuksan ang online chess at taekwondo (poomsae at speed kicking) competitions.,Matapos ang opening sa Hunyo 13 ay sisimulan kinabuksan ang online chess at taekwondo (poomsae at speed kicking) competitions.
Hindi nila kasama si Miles.,Ngunit hindi nila kasama si Miles.
Dinadaanan ang halos isang oras bago bumalik sa kanilang sasakyan ang kasama ng matanda.,Dumaan ang halos isang oras bago bumalik sa kanilang sasakyan ang kasama ng matanda.
"So, mahirap pa yung manggagaling pa sa labas, kadadagdag niyang pahayag.","So, mahirap pa yung manggagaling pa sa labas, dagdag niyang pahayag."
Hindi na ito napaliit ng San Miguel sa final canto kung saan sila-naiwanan sa 84-106 sa 1:53 minuto.,Hindi na ito napaliit ng San Miguel sa final canto kung saan sila naiwanan sa 84-106 sa 1:53 minuto.
"Hay naku, talaga palang masyadong É??playgayÉ?ù ang naitsismis naming gay politician na nakasalubong namin sa coffee shop nang isang five-star hotel, kasama ang isang É??male athlete-starlet.É?ù","Hay naku, talaga palang masyadong É??playgayÉ?ù ang naitsismis naming gay politician na nakasalubong namin sa coffee shop ng isang five-star hotel, kasama ang isang É??male athlete-starlet.É?ù"
"Kamakailan lang, nakuhanan rin ng video ang agawan at balyahan ng mga namimili ng ukay-ukay sa isang pamilihan naman sa Lupon, Davao Oriental.","Kamakailan lang, nakuhanan din ng video ang agawan at balyahan ng mga namimili ng ukay-ukay sa isang pamilihan naman sa Lupon, Davao Oriental."
Kamay mo lang ang nais hawakan ha bang tinatahak ang magulong mundo.,Kamay mo lang ang nais hawakan habang tinatahak ang magulong mundo.
"Kaya tinambakan ng mga personnel ng graba ang bahagi ng riles na dumaraan ng mga heavy equipment, para pumatag ang daraanan ng crane at hindi masasalo ng mga riles ang bigat ng makinarya.","Kaya tinambakan ng mga personnel ng graba ang bahagi ng riles na dadaanan ng mga heavy equipment, para pumatag ang daraanan ng crane at hindi masasalo ng mga riles ang bigat ng makinarya."
"Natuwakami na may plano pala sila na gumawa ng documentaries sa buhay niFPJ at sa kanyang mga pelikula, kasi nga magbubukas na nila ang FPJmuseum.","Natuwakami na may plano pala sila na gumawa ng documentaries sa buhay niFPJ at sa kanyang mga pelikula, kasi nga binuksan na nila ang FPJmuseum."
"Wala na ngayong illegal guard houses sa labas ng subdibisyon sa Quezon City na gagamitin na toll booths, para makapaningil ngmula P50 hanggang P200 kada araw mula sa mga motorista partikular sa bawat delivery trucks na dadaan dito.","Wala na ngayong illegal guard houses sa labas ng subdibisyon sa Quezon City na ginagamit na toll booths, para makapaningil ngmula P50 hanggang P200 kada araw mula sa mga motorista partikular sa bawat delivery trucks na dadaan dito."
"Dahil sa bigat ng dalang buhangin, buhangin, dumausdos ang truck at naatrasan ang mga nakasunod na sasakyan.","Dahil sa bigat ng dalang buhangin, dumausdos ang truck at naatrasan ang mga nakasunod na sasakyan."
"Gayunpaman, magpapatuloy ang pagpapaalala ng liga sa lahat ng players, officials, coaches, staff at sa mga fans na manonood na mag-ingat lalo pat nakapasok na sa bansa ang Omicron variant ng coronavirus disease.","Gayunpaman, patuloy ang pagpapaalala ng liga sa lahat ng players, officials, coaches, staff at sa mga fans na manonood na mag-ingat lalo pat nakapasok na sa bansa ang Omicron variant ng coronavirus disease."
Iginiit din umano nang Senador kay Simon na mayroong dalawang pagtatangka ang Bise Presidente para magkaroon ng unification subalit halata naman umanong pansarili lamang niya ito.,Iginiit din umano ng Senador kay Simon na mayroong dalawang pagtatangka ang Bise Presidente para magkaroon ng unification subalit halata naman umanong pansarili lamang niya ito.
"Dakong ala-1:00 ng hapon ng isagawa ang operasyon sa loob ng bahay ng suspek at nakuha buhat sa pag-iingat nito ang 10 ibat ibang klase ng baril na kinabibilangan ng caliber 45, caliber 38, caliber 22, caliber 22 rifles, improvised M16, 33 ibat ibang klase ng bala, 16 na magazines, 8 basyo ng caliber 9mm at dalawang oxygen tank.","Dakong ala-1:00 ng hapon nang isagawa ang operasyon sa loob ng bahay ng suspek at nakuha buhat sa pag-iingat nito ang 10 ibat ibang klase ng baril na kinabibilangan ng caliber 45, caliber 38, caliber 22, caliber 22 rifles, improvised M16, 33 ibat ibang klase ng bala, 16 na magazines, 8 basyo ng caliber 9mm at dalawang oxygen tank."
"Pero ang gout, mas malala na rin ang kalagayan na tatawagin na chronic tophaceous.","Pero ang gout, mas malala na rin ang kalagayan na tinatawag na chronic tophaceous."
"Gayunman, aabutin ang ilang sandali ay hindi na lumutang ang dalawa kung kaya humingi na ng saklolo ang mga kasamahan sa awtoridad.","Gayunman, umabot ang ilang sandali ay hindi na lumutang ang dalawa kung kaya humingi na ng saklolo ang mga kasamahan sa awtoridad."
"Hinihikayat ko po ang pambansang pamahalaan, kasama ang mga LGU, puno ng komunidad at pribadong sektor na paigtingin ang ating pagtutulungang mahimok ang lahat na magpabakuna ng booster upang mapanatiling ligtas ang ating mga komunidad, ani Go.","Hinihikayat ko po ang pambansang pamahalaan, kasama ang mga LGU, pinuno ng komunidad at pribadong sektor na paigtingin ang ating pagtutulungang mahimok ang lahat na magpabakuna ng booster upang mapanatiling ligtas ang ating mga komunidad, ani Go."
"Sinabi rin ni Domingo na ang Moderna doses na dumating sa Pilipinas ay hindi ka batch ng mga iniimbestigahan na kontaminadong doses sa JapanFRJ, GMA News.","Sinabi rin ni Domingo na ang Moderna doses na dumating sa Pilipinas ay hindi ka-batch ng mga iniimbestigahan na kontaminadong doses sa JapanFRJ, GMA News."
Humihingi din siya ng hustisya para sa kanyang kapatid dahil sa kalunus-lunos na sinapit nito.,Humihingi rin siya ng hustisya para sa kanyang kapatid dahil sa kalunus-lunos na sinapit nito.
"Bago raw siya lumaban sa Tokyo Olympics, isang kaibigan raw niya ang nagbigay sa kanya ng envelope na may lamang mga prayers at rosaryo.","Bago raw siya lumaban sa Tokyo Olympics, isang kaibigan daw niya ang nagbigay sa kanya ng envelope na may lamang mga prayers at rosaryo."
