Original Sentence,Gold Sentence,Corrected Sentence,Incorrect Words,Spell Suggestions
Sa Bangkok lang naman kaya med yo malapitlapit lang,Sa Bangkok lang naman kaya medyo malapitlapit lang,Bangkok Samal lang naman med malapitlapit,[],"[{'token': 'CCT', 'suggestions': ['DELETE_CCT', 'DELETE_CCT'], 'distances': [3.4000000000000004, 4.6000000000000005]}, {'token': 'NNP', 'suggestions': ['KEEP_NNP_NNP', 'KEEP_NNP_NNP', 'KEEP_NNP_NNP', 'KEEP_NNP_NNP'], 'distances': [3.4000000000000004, 4.6000000000000005, 4.6000000000000005, 4.6000000000000005]}, {'token': 'CCT', 'suggestions': ['INSERT_CCT'], 'distances': [0.8]}, {'token': 'RBI', 'suggestions': ['KEEP_RBI_RBI', 'SUBSTITUTE_RBI_FW', 'SUBSTITUTE_RBI_JJD_CCP', 'KEEP_RBI_RBI', 'SUBSTITUTE_RBI_FW', 'SUBSTITUTE_RBI_JJD_CCP'], 'distances': [3.4000000000000004, 4.6000000000000005, 5.6000000000000005, 4.6000000000000005, 4.6000000000000005, 6.800000000000001]}, {'token': 'RBI', 'suggestions': ['KEEP_RBI_RBI', 'SUBSTITUTE_RBI_FW', 'SUBSTITUTE_RBI_NNP', 'SUBSTITUTE_RBI_JJD_CCP', 'KEEP_RBI_RBI', 'SUBSTITUTE_RBI_FW', 'SUBSTITUTE_RBI_NNP'], 'distances': [3.4000000000000004, 4.6000000000000005, 5.6000000000000005, 5.6000000000000005, 4.6000000000000005, 4.6000000000000005, 6.800000000000001]}, {'token': 'CCR', 'suggestions': ['KEEP_CCR_CCR', 'DELETE_CCR', 'DELETE_CCR', 'SUBSTITUTE_CCR_NNP', 'KEEP_CCR_CCR', 'DELETE_CCR', 'DELETE_CCR'], 'distances': [3.4000000000000004, 4.6000000000000005, 5.6000000000000005, 5.6000000000000005, 4.6000000000000005, 4.6000000000000005, 6.800000000000001]}, {'token': 'FW', 'suggestions': ['DELETE_FW', 'DELETE_FW', 'KEEP_FW_FW', 'KEEP_FW_FW', 'DELETE_FW', 'KEEP_FW_FW', 'KEEP_FW_FW'], 'distances': [3.4000000000000004, 4.6000000000000005, 5.6000000000000005, 5.6000000000000005, 4.6000000000000005, 4.6000000000000005, 6.800000000000001]}, {'token': 'FW', 'suggestions': ['DELETE_FW', 'KEEP_FW_FW', 'KEEP_FW_FW', 'DELETE_FW', 'DELETE_FW', 'KEEP_FW_FW'], 'distances': [4.6000000000000005, 5.6000000000000005, 5.6000000000000005, 4.6000000000000005, 4.6000000000000005, 6.800000000000001]}, {'token': 'FW', 'suggestions': ['KEEP_FW_FW', 'KEEP_FW_FW', 'DELETE_FW', 'KEEP_FW_FW'], 'distances': [5.6000000000000005, 5.6000000000000005, 4.6000000000000005, 6.800000000000001]}, {'token': 'RBI', 'suggestions': ['DELETE_RBI', 'DELETE_RBI'], 'distances': [5.6000000000000005, 6.800000000000001]}]"
Rocesnoong Mayo ,Roces noong Mayo ,Rocesnoong Mayo,[],"[{'token': 'NNP_CCP', 'suggestions': [], 'distances': []}, {'token': 'NNP', 'suggestions': [], 'distances': []}]"
Kapwa patay ang mga rider,Kapwa patay ang mga rider,Kapwa ang mga rider,[],"[{'token': 'JJD', 'suggestions': ['KEEP_JJD_JJD'], 'distances': [1.2]}, {'token': 'NNC', 'suggestions': ['DELETE_NNC'], 'distances': [1.2]}, {'token': 'DTC', 'suggestions': ['KEEP_DTC_DTC'], 'distances': [1.2]}, {'token': 'DTCP', 'suggestions': ['KEEP_DTCP_DTCP'], 'distances': [1.2]}, {'token': 'NNC', 'suggestions': ['KEEP_NNC_NNC'], 'distances': [1.2]}]"
Talagang big joker SI Papa Digong,Talagang big joker si Papa Digong,dalawampu big SI Papa Digong,[],"[{'token': 'RBT_CCP', 'suggestions': ['SUBSTITUTE_RBT_CCP_CDB', 'SUBSTITUTE_RBT_CCP_JJD_CCP'], 'distances': [4.4, 4.6000000000000005]}, {'token': 'FW', 'suggestions': ['KEEP_FW_FW', 'SUBSTITUTE_FW_JJD_CCP', 'SUBSTITUTE_FW_NNPA'], 'distances': [4.4, 3.4000000000000004, 4.6000000000000005]}, {'token': 'FW', 'suggestions': ['DELETE_FW', 'DELETE_FW', 'SUBSTITUTE_FW_NNP'], 'distances': [4.4, 3.4000000000000004, 4.6000000000000005]}, {'token': 'NNPA', 'suggestions': ['KEEP_NNPA_NNPA', 'KEEP_NNPA_NNPA', 'DELETE_NNPA'], 'distances': [4.4, 3.4000000000000004, 4.6000000000000005]}, {'token': 'NNP', 'suggestions': ['KEEP_NNP_NNP', 'KEEP_NNP_NNP', 'KEEP_NNP_NNP'], 'distances': [4.4, 3.4000000000000004, 4.6000000000000005]}, {'token': 'NNP', 'suggestions': ['KEEP_NNP_NNP', 'DELETE_NNP'], 'distances': [3.4000000000000004, 4.6000000000000005]}]"
Batay sa ulat ng VPNMentor umabot sa ,Batay sa ulat ng VPNMentor aabot sa ,,,
Ito din ang dagdagsingil kapag rush hour,Ito rin ang dagdagsingil kapag rush hour,Ito rin ang dagdagsingil hour,[],"[{'token': 'PRO', 'suggestions': ['KEEP_PRO_PRO', 'KEEP_PRO_PRO', 'KEEP_PRO_PRO'], 'distances': [1.2, 2.4, 3.5999999999999996]}, {'token': 'RBI', 'suggestions': ['KEEP_RBI_RBI', 'KEEP_RBI_RBI', 'KEEP_RBI_RBI', 'SUBSTITUTE_RBI_JJD_CCP', 'KEEP_RBI_RBI'], 'distances': [1.2, 3.4000000000000004, 2.4, 4.6000000000000005, 3.5999999999999996]}, {'token': 'DTC', 'suggestions': ['KEEP_DTC_DTC', 'KEEP_DTC_DTC', 'SUBSTITUTE_DTC_JJD_CCP', 'KEEP_DTC_DTC', 'DELETE_DTC', 'KEEP_DTC_DTC'], 'distances': [1.2, 3.4000000000000004, 3.4000000000000004, 2.4, 4.6000000000000005, 3.5999999999999996]}, {'token': 'NNC', 'suggestions': ['KEEP_NNC_NNC', 'KEEP_NNC_NNC', 'KEEP_NNC_NNC', 'KEEP_NNC_NNC', 'KEEP_NNC_NNC', 'KEEP_NNC_NNC'], 'distances': [1.2, 3.4000000000000004, 3.4000000000000004, 2.4, 4.6000000000000005, 3.5999999999999996]}, {'token': 'CCR', 'suggestions': ['DELETE_CCR', 'DELETE_CCR', 'DELETE_CCR', 'DELETE_CCR', 'DELETE_CCR', 'DELETE_CCR'], 'distances': [1.2, 3.4000000000000004, 3.4000000000000004, 2.4, 4.6000000000000005, 3.5999999999999996]}, {'token': 'FW', 'suggestions': ['DELETE_FW', 'KEEP_FW_FW', 'DELETE_FW', 'KEEP_FW_FW', 'DELETE_FW'], 'distances': [3.4000000000000004, 3.4000000000000004, 2.4, 4.6000000000000005, 3.5999999999999996]}, {'token': 'FW', 'suggestions': ['KEEP_FW_FW', 'KEEP_FW_FW', 'DELETE_FW'], 'distances': [3.4000000000000004, 4.6000000000000005, 3.5999999999999996]}]"
Bakit gobyerno lang baang namomroblema sa ekonomiya,Bakit gobyerno lang ba ang namomroblema sa ekonomiya,na na dinig,[],"[{'token': 'PRQ', 'suggestions': ['SUBSTITUTE_PRQ_DTCP', 'SUBSTITUTE_PRQ_NNC_CCP', 'SUBSTITUTE_PRQ_NNC_CCP'], 'distances': [4.6000000000000005, 3, 3]}, {'token': 'NNC', 'suggestions': ['SUBSTITUTE_NNC_NNC_CCP', 'SUBSTITUTE_NNC_NNC_CCP', 'SUBSTITUTE_NNC_VBTR', 'SUBSTITUTE_NNC_NNC_CCP', 'SUBSTITUTE_NNC_VBTR'], 'distances': [4.6000000000000005, 2, 3, 2, 3]}, {'token': 'RBI', 'suggestions': ['SUBSTITUTE_RBI_VBTR', 'SUBSTITUTE_RBI_VBTR', 'DELETE_RBI', 'SUBSTITUTE_RBI_CCT', 'SUBSTITUTE_RBI_VBTR', 'SUBSTITUTE_RBI_CCT'], 'distances': [4.6000000000000005, 2, 1, 3, 2, 3]}, {'token': 'NNC_CCP', 'suggestions': ['DELETE_NNC_CCP', 'SUBSTITUTE_NNC_CCP_CCT', 'KEEP_NNC_CCP_NNC_CCP', 'DELETE_NNC_CCP', 'SUBSTITUTE_NNC_CCP_CCT', 'SUBSTITUTE_NNC_CCP_NNC'], 'distances': [4.6000000000000005, 2, 1, 3, 2, 3]}, {'token': 'VBTR', 'suggestions': ['DELETE_VBTR', 'DELETE_VBTR', 'KEEP_VBTR_VBTR', 'DELETE_VBTR', 'SUBSTITUTE_VBTR_NNC', 'DELETE_VBTR'], 'distances': [4.6000000000000005, 2, 1, 3, 2, 3]}, {'token': 'CCT', 'suggestions': ['DELETE_CCT', 'KEEP_CCT_CCT', 'DELETE_CCT', 'DELETE_CCT', 'DELETE_CCT'], 'distances': [2, 1, 3, 2, 3]}, {'token': 'NNC', 'suggestions': ['KEEP_NNC_NNC', 'DELETE_NNC', 'DELETE_NNC'], 'distances': [1, 2, 3]}]"
Ngayong lumaki ang issue deleted na post mo girl,Ngayong lumaki ang issue deleted na ang post mo girl,Ngayong lumaki ang issue na,[],"[{'token': 'RBW_CCP', 'suggestions': ['KEEP_RBW_CCP_RBW_CCP', 'KEEP_RBW_CCP_RBW_CCP'], 'distances': [3.5999999999999996, 4.8]}, {'token': 'VBAF', 'suggestions': ['KEEP_VBAF_VBAF', 'SUBSTITUTE_VBAF_VBOF', 'KEEP_VBAF_VBAF', 'SUBSTITUTE_VBAF_VBOF'], 'distances': [3.5999999999999996, 4.6000000000000005, 4.8, 5.800000000000001]}, {'token': 'DTC', 'suggestions': ['KEEP_DTC_DTC', 'KEEP_DTC_DTC', 'KEEP_DTC_DTC', 'KEEP_DTC_DTC', 'KEEP_DTC_DTC', 'KEEP_DTC_DTC'], 'distances': [3.5999999999999996, 4.6000000000000005, 4.6000000000000005, 4.8, 5.800000000000001, 2.4]}, {'token': 'FW', 'suggestions': ['DELETE_FW', 'KEEP_FW_FW', 'KEEP_FW_FW', 'KEEP_FW_FW', 'DELETE_FW', 'KEEP_FW_FW', 'KEEP_FW_FW'], 'distances': [3.5999999999999996, 4.6000000000000005, 4.6000000000000005, 3.4000000000000004, 4.8, 5.800000000000001, 2.4]}, {'token': 'FW', 'suggestions': ['DELETE_FW', 'DELETE_FW', 'DELETE_FW', 'KEEP_FW_FW', 'DELETE_FW', 'DELETE_FW', 'KEEP_FW_FW'], 'distances': [3.5999999999999996, 4.6000000000000005, 4.6000000000000005, 3.4000000000000004, 4.8, 5.800000000000001, 2.4]}, {'token': 'CCP', 'suggestions': ['DELETE_CCP', 'KEEP_CCP_CCP', 'KEEP_CCP_CCP', 'KEEP_CCP_CCP', 'DELETE_CCP', 'KEEP_CCP_CCP', 'KEEP_CCP_CCP'], 'distances': [3.5999999999999996, 4.6000000000000005, 4.6000000000000005, 3.4000000000000004, 4.8, 5.800000000000001, 2.4]}, {'token': 'FW', 'suggestions': ['DELETE_FW', 'DELETE_FW', 'SUBSTITUTE_FW_NNC', 'DELETE_FW', 'DELETE_FW', 'SUBSTITUTE_FW_NNC'], 'distances': [4.6000000000000005, 4.6000000000000005, 3.4000000000000004, 4.8, 5.800000000000001, 2.4]}, {'token': 'PRS', 'suggestions': ['DELETE_PRS', 'DELETE_PRS', 'DELETE_PRS', 'DELETE_PRS'], 'distances': [4.6000000000000005, 3.4000000000000004, 5.800000000000001, 2.4]}, {'token': 'NNC', 'suggestions': ['DELETE_NNC', 'DELETE_NNC'], 'distances': [3.4000000000000004, 2.4]}]"
Gusto na sigurong makapaggrocery ng libre niyan,Gusto na sigurong makapaggrocery nang libre niyan,,,
Lahat ng ito mapapanood in in K resolution,Lahat ng ito mapapanood in K resolution,,,
Inencourage ako ni Direk Joel ibigay lahat,Inencourage ako ni Direk Joel na ibigay lahat,Inencourage Binatikos ako ni Direk Joel,[],"[{'token': 'VBTS', 'suggestions': ['KEEP_VBTS_VBTS', 'KEEP_VBTS_VBTS', 'KEEP_VBTS_VBTS'], 'distances': [0, 1.2, 2.4]}, {'token': 'VBTS', 'suggestions': ['INSERT_VBTS'], 'distances': [0.8]}, {'token': 'PRS', 'suggestions': ['KEEP_PRS_PRS', 'KEEP_PRS_PRS', 'KEEP_PRS_PRS', 'KEEP_PRS_PRS', 'KEEP_PRS_PRS'], 'distances': [0, 2.2, 1.2, 3.4000000000000004, 2.4]}, {'token': 'DTP', 'suggestions': ['KEEP_DTP_DTP', 'KEEP_DTP_DTP', 'KEEP_DTP_DTP', 'KEEP_DTP_DTP', 'KEEP_DTP_DTP', 'KEEP_DTP_DTP'], 'distances': [0, 2.2, 3.4000000000000004, 1.2, 3.4000000000000004, 2.4]}, {'token': 'NNP', 'suggestions': ['KEEP_NNP_NNP', 'KEEP_NNP_NNP', 'KEEP_NNP_NNP', 'KEEP_NNP_NNP', 'KEEP_NNP_NNP', 'KEEP_NNP_NNP'], 'distances': [0, 2.2, 3.4000000000000004, 1.2, 3.4000000000000004, 2.4]}, {'token': 'NNP', 'suggestions': ['KEEP_NNP_NNP', 'KEEP_NNP_NNP', 'KEEP_NNP_NNP', 'KEEP_NNP_NNP', 'KEEP_NNP_NNP', 'KEEP_NNP_NNP'], 'distances': [0, 2.2, 3.4000000000000004, 1.2, 3.4000000000000004, 2.4]}, {'token': 'VBOF', 'suggestions': ['DELETE_VBOF', 'DELETE_VBOF', 'DELETE_VBOF', 'DELETE_VBOF', 'DELETE_VBOF'], 'distances': [2.2, 3.4000000000000004, 1.2, 3.4000000000000004, 2.4]}, {'token': 'PRI', 'suggestions': ['DELETE_PRI', 'DELETE_PRI', 'DELETE_PRI'], 'distances': [3.4000000000000004, 3.4000000000000004, 2.4]}]"
Dito YUNG papuntang Site Harry,Dito yung papuntang Site Harry,ng Yuga papuntang Site,[],"[{'token': 'PRL', 'suggestions': ['SUBSTITUTE_PRL_CCB'], 'distances': [3.4000000000000004]}, {'token': 'NNPA', 'suggestions': ['SUBSTITUTE_NNPA_NNP'], 'distances': [3.4000000000000004]}, {'token': 'RBL_CCP', 'suggestions': ['KEEP_RBL_CCP_RBL_CCP'], 'distances': [3.4000000000000004]}, {'token': 'NNP', 'suggestions': ['KEEP_NNP_NNP'], 'distances': [3.4000000000000004]}, {'token': 'NNP', 'suggestions': ['DELETE_NNP'], 'distances': [3.4000000000000004]}]"
“Bakit ako ginawa ko naman lahat,“Bakit ako ginawa ko naman lahat,,,
Doon na lang ayos na,Doon na lang ayos na,Doong ayos na,[],"[{'token': 'PRO_CCP', 'suggestions': ['KEEP_PRO_CCP_PRO_CCP'], 'distances': [2.2]}, {'token': 'RBI', 'suggestions': ['DELETE_RBI'], 'distances': [2.2]}, {'token': 'NNC', 'suggestions': ['KEEP_NNC_NNC'], 'distances': [2.2]}, {'token': 'CCP', 'suggestions': ['KEEP_CCP_CCP'], 'distances': [2.2]}]"
Merong bumubulwak natubig diyan kahit saan ani Comidoy,Merong bumubulwak na tubig diyan kahit saan ani Comidoy,,,
Tawa naman niya nang tawa,Tawa naman siya nang tawa,,,
Nakabase ang schedule sa magiging resulta ng test,Nakabase ang schedule sa magiging resulta ng test,,,
Wala raw siyang karapatang magkaroon ng upuan sa Senado,Wala raw siyang karapatang magkaroon ng upuan sa Senado,,,
Nakakabilib nga daw ang kasipagan ng Superstar,Nakakabilib nga raw ang kasipagan ng Superstar,,,
Nasagasaan naman niya ng bus na kasunod nila,Nasagasaan naman siya ng bus na kasunod nila,,,
Oh sige tinatakbo ako ng bise presidente,Oh sige tatakbo ako ng bise presidente,,,
Kasi ang sarap siya gawin,Kasi ang sarap niya gawin,Kasi ang sarap,[],"[{'token': 'JJD', 'suggestions': ['KEEP_JJD_JJD'], 'distances': [3.4000000000000004]}, {'token': 'DTC', 'suggestions': ['KEEP_DTC_DTC'], 'distances': [3.4000000000000004]}, {'token': 'NNC', 'suggestions': ['KEEP_NNC_NNC'], 'distances': [3.4000000000000004]}, {'token': 'PRS', 'suggestions': ['DELETE_PRS'], 'distances': [3.4000000000000004]}, {'token': 'VBOF', 'suggestions': ['DELETE_VBOF'], 'distances': [3.4000000000000004]}]"
Tinanggihan ito ng PDP at naintindihan natin ito,Tinanggihan ito ng PDP at naiintindihan natin ito,,,
TALAGANG natanso ako”sabi ni direk,Talagang natanso ako”sabi ni direk,,,
Paano kung naging makabuluhan pala ang kanilang paguusap,Paano kung naging makabuluhan pala ang kanilang paguusap,na ang ang na uusap,[],"[{'token': 'PRQ', 'suggestions': ['SUBSTITUTE_PRQ_CCP', 'SUBSTITUTE_PRQ_NNC'], 'distances': [4.6000000000000005, 4]}, {'token': 'CCR', 'suggestions': ['DELETE_CCR', 'SUBSTITUTE_CCR_NNC', 'SUBSTITUTE_CCR_DTC', 'SUBSTITUTE_CCR_DTC'], 'distances': [4.6000000000000005, 3, 4, 4]}, {'token': 'VBTS', 'suggestions': ['KEEP_VBTS_VBTS', 'SUBSTITUTE_VBTS_DTC', 'SUBSTITUTE_VBTS_DTC', 'SUBSTITUTE_VBTS_PRSP_CCP', 'SUBSTITUTE_VBTS_PRSP_CCP', 'SUBSTITUTE_VBTS_DTC'], 'distances': [4.6000000000000005, 3, 3, 4, 4, 3]}, {'token': 'JJD', 'suggestions': ['KEEP_JJD_JJD', 'SUBSTITUTE_JJD_PRSP_CCP', 'SUBSTITUTE_JJD_PRSP_CCP', 'SUBSTITUTE_JJD_DTC', 'DELETE_JJD', 'SUBSTITUTE_JJD_CCR', 'SUBSTITUTE_JJD_PRSP_CCP', 'SUBSTITUTE_JJD_DTC'], 'distances': [4.6000000000000005, 3, 3, 2, 4, 4, 3, 2]}, {'token': 'NNC', 'suggestions': ['DELETE_NNC', 'DELETE_NNC', 'SUBSTITUTE_NNC_CCR', 'SUBSTITUTE_NNC_PRSP_CCP', 'DELETE_NNC', 'DELETE_NNC', 'DELETE_NNC', 'SUBSTITUTE_NNC_CCR', 'SUBSTITUTE_NNC_PRSP_CCP'], 'distances': [4.6000000000000005, 3, 3, 2, 1, 4, 4, 3, 2]}, {'token': 'DTC', 'suggestions': ['KEEP_DTC_DTC', 'DELETE_DTC', 'DELETE_DTC', 'SUBSTITUTE_DTC_CCR', 'KEEP_DTC_DTC', 'DELETE_DTC', 'DELETE_DTC', 'SUBSTITUTE_DTC_PMS', 'SUBSTITUTE_DTC_CCR'], 'distances': [4.6000000000000005, 3, 3, 2, 1, 4, 4, 3, 2]}, {'token': 'PRSP_CCP', 'suggestions': ['DELETE_PRSP_CCP', 'DELETE_PRSP_CCP', 'SUBSTITUTE_PRSP_CCP_PMS', 'KEEP_PRSP_CCP_PRSP_CCP', 'DELETE_PRSP_CCP', 'DELETE_PRSP_CCP', 'DELETE_PRSP_CCP', 'SUBSTITUTE_PRSP_CCP_PMS'], 'distances': [3, 3, 2, 1, 4, 4, 3, 2]}, {'token': 'CCR', 'suggestions': ['DELETE_CCR', 'DELETE_CCR', 'KEEP_CCR_CCR', 'DELETE_CCR', 'DELETE_CCR', 'SUBSTITUTE_CCR_NNC'], 'distances': [3, 2, 1, 4, 3, 2]}, {'token': 'PMS', 'suggestions': ['DELETE_PMS', 'KEEP_PMS_PMS', 'DELETE_PMS', 'DELETE_PMS'], 'distances': [2, 1, 3, 2]}, {'token': 'NNC', 'suggestions': ['KEEP_NNC_NNC', 'DELETE_NNC'], 'distances': [1, 2]}]"
Ano pong masasabi nyo rito tanong ni Brosas,Ano pong masasabi nyo rito tanong ni Brosas,[UNK] Ano lang,[],"[{'token': 'PMS', 'suggestions': ['INSERT_PMS'], 'distances': [0.8]}, {'token': 'PRQ', 'suggestions': ['KEEP_PRQ_PRQ', 'KEEP_PRQ_PRQ'], 'distances': [5.800000000000001, 7.000000000000001]}, {'token': 'PRO_CCP', 'suggestions': ['SUBSTITUTE_PRO_CCP_RBI', 'SUBSTITUTE_PRO_CCP_JJD_CCP', 'SUBSTITUTE_PRO_CCP_RBI', 'SUBSTITUTE_PRO_CCP_LM'], 'distances': [5.800000000000001, 5.800000000000001, 7.000000000000001, 5.800000000000001]}, {'token': 'VBTF', 'suggestions': ['DELETE_VBTF', 'SUBSTITUTE_VBTF_NNC', 'SUBSTITUTE_VBTF_LM', 'DELETE_VBTF', 'SUBSTITUTE_VBTF_NNC'], 'distances': [5.800000000000001, 5.800000000000001, 4.6000000000000005, 7.000000000000001, 5.800000000000001]}, {'token': 'RBI', 'suggestions': ['DELETE_RBI', 'SUBSTITUTE_RBI_DTP', 'SUBSTITUTE_RBI_NNC', 'DELETE_RBI', 'SUBSTITUTE_RBI_DTP'], 'distances': [5.800000000000001, 5.800000000000001, 4.6000000000000005, 7.000000000000001, 5.800000000000001]}, {'token': 'PRL', 'suggestions': ['DELETE_PRL', 'DELETE_PRL', 'SUBSTITUTE_PRL_DTP', 'DELETE_PRL', 'SUBSTITUTE_PRL_NNP'], 'distances': [5.800000000000001, 5.800000000000001, 4.6000000000000005, 7.000000000000001, 5.800000000000001]}, {'token': 'NNC', 'suggestions': ['DELETE_NNC', 'DELETE_NNC', 'SUBSTITUTE_NNC_NNP', 'DELETE_NNC', 'DELETE_NNC'], 'distances': [5.800000000000001, 5.800000000000001, 4.6000000000000005, 7.000000000000001, 5.800000000000001]}, {'token': 'DTP', 'suggestions': ['DELETE_DTP', 'DELETE_DTP', 'DELETE_DTP', 'DELETE_DTP'], 'distances': [5.800000000000001, 4.6000000000000005, 7.000000000000001, 5.800000000000001]}, {'token': 'NNP', 'suggestions': ['DELETE_NNP', 'DELETE_NNP'], 'distances': [4.6000000000000005, 5.800000000000001]}]"
Makatutulong rin ang paghiga para marelax ang tao,Makatutulong din ang paghiga para marelax ang tao,Makatutulong ang n alang mag-iba tao,[],"[{'token': 'VBW', 'suggestions': ['KEEP_VBW_VBW', 'KEEP_VBW_VBW'], 'distances': [2.4, 3.5999999999999996]}, {'token': 'RBF', 'suggestions': ['DELETE_RBF', 'SUBSTITUTE_RBF_CCB', 'SUBSTITUTE_RBF_DTC', 'SUBSTITUTE_RBF_DTC'], 'distances': [2.4, 3.4000000000000004, 3.5999999999999996, 3]}, {'token': 'PMS', 'suggestions': ['KEEP_PMS_PMS', 'DELETE_PMS', 'SUBSTITUTE_PMS_DTC', 'DELETE_PMS', 'DELETE_PMS', 'DELETE_PMS'], 'distances': [2.4, 3.4000000000000004, 2, 3.5999999999999996, 3, 3]}, {'token': 'NNC', 'suggestions': ['KEEP_NNC_NNC', 'KEEP_NNC_NNC', 'KEEP_NNC_NNC', 'KEEP_NNC_NNC', 'KEEP_NNC_NNC', 'KEEP_NNC_NNC', 'KEEP_NNC_NNC', 'KEEP_NNC_NNC'], 'distances': [2.4, 3.4000000000000004, 2, 2, 3.5999999999999996, 3, 3, 2]}, {'token': 'DTC', 'suggestions': ['KEEP_DTC_DTC', 'KEEP_DTC_DTC', 'SUBSTITUTE_DTC_CCT', 'SUBSTITUTE_DTC_CCT', 'DELETE_DTC', 'SUBSTITUTE_DTC_CCT', 'SUBSTITUTE_DTC_CCT', 'SUBSTITUTE_DTC_CCT', 'SUBSTITUTE_DTC_CCT'], 'distances': [2.4, 3.4000000000000004, 2, 2, 1, 3.5999999999999996, 3, 3, 2]}, {'token': 'NNC', 'suggestions': ['DELETE_NNC', 'KEEP_NNC_NNC', 'SUBSTITUTE_NNC_VBW', 'SUBSTITUTE_NNC_VBW', 'KEEP_NNC_NNC', 'DELETE_NNC', 'SUBSTITUTE_NNC_VBW', 'SUBSTITUTE_NNC_VBW', 'SUBSTITUTE_NNC_VBW'], 'distances': [2.4, 3.4000000000000004, 2, 2, 1, 3.5999999999999996, 3, 3, 2]}, {'token': 'CCT', 'suggestions': ['KEEP_CCT_CCT', 'DELETE_CCT', 'SUBSTITUTE_CCT_DTC', 'KEEP_CCT_CCT', 'DELETE_CCT', 'DELETE_CCT', 'SUBSTITUTE_CCT_DTC', 'SUBSTITUTE_CCT_DTC'], 'distances': [3.4000000000000004, 2, 2, 1, 3.5999999999999996, 3, 3, 2]}, {'token': 'VBW', 'suggestions': ['DELETE_VBW', 'DELETE_VBW', 'KEEP_VBW_VBW', 'DELETE_VBW', 'DELETE_VBW', 'SUBSTITUTE_VBW_NNC'], 'distances': [2, 2, 1, 3, 3, 2]}, {'token': 'DTC', 'suggestions': ['DELETE_DTC', 'KEEP_DTC_DTC', 'DELETE_DTC', 'DELETE_DTC'], 'distances': [2, 1, 3, 2]}, {'token': 'NNC', 'suggestions': ['KEEP_NNC_NNC', 'DELETE_NNC'], 'distances': [1, 2]}]"
Mayroon LANG kaming observation sa mga sinehan ngayon,Mayroon lang kaming observation sa mga sinehan ngayon,Mayroon bag alang mga,[],"[{'token': 'VBH', 'suggestions': ['KEEP_VBH_VBH', 'SUBSTITUTE_VBH_FW'], 'distances': [3.5999999999999996, 3]}, {'token': 'NNPA', 'suggestions': ['DELETE_NNPA', 'SUBSTITUTE_NNPA_FW', 'SUBSTITUTE_NNPA_CCT', 'SUBSTITUTE_NNPA_CCT'], 'distances': [3.5999999999999996, 2, 3, 3]}, {'token': 'PRP_CCP', 'suggestions': ['KEEP_PRP_CCP_PRP_CCP', 'SUBSTITUTE_PRP_CCP_CCT', 'SUBSTITUTE_PRP_CCP_CCT', 'SUBSTITUTE_PRP_CCP_DTCP', 'SUBSTITUTE_PRP_CCP_DTCP'], 'distances': [3.5999999999999996, 2, 2, 3, 3]}, {'token': 'FW', 'suggestions': ['KEEP_FW_FW', 'SUBSTITUTE_FW_DTCP', 'SUBSTITUTE_FW_DTCP', 'SUBSTITUTE_FW_NNC', 'SUBSTITUTE_FW_NNC'], 'distances': [3.5999999999999996, 2, 2, 3, 3]}, {'token': 'CCT', 'suggestions': ['DELETE_CCT', 'SUBSTITUTE_CCT_NNC', 'SUBSTITUTE_CCT_NNC', 'DELETE_CCT', 'SUBSTITUTE_CCT_RBW'], 'distances': [3.5999999999999996, 2, 2, 3, 3]}, {'token': 'DTCP', 'suggestions': ['DELETE_DTCP', 'DELETE_DTCP', 'SUBSTITUTE_DTCP_RBW', 'DELETE_DTCP', 'DELETE_DTCP'], 'distances': [3.5999999999999996, 2, 2, 3, 3]}, {'token': 'NNC', 'suggestions': ['DELETE_NNC', 'DELETE_NNC', 'DELETE_NNC', 'DELETE_NNC'], 'distances': [2, 2, 3, 3]}, {'token': 'RBW', 'suggestions': ['DELETE_RBW', 'DELETE_RBW'], 'distances': [2, 3]}]"
