Original Sentence,Gold Sentence,Corrected Sentence,Incorrect Words,Spell Suggestions
"'so uwi na lang kami ate, kasi baka 'pag um-attend naman tayo pa galitan tayo sa Eat Bulaga or Pag um-attend tayo papagalitan tayo ni Ate Joy, 'pag hindi naman tayo um-attend magagalit ang Eat Bulaga, uwi na lang kami, mag-absent na lang kami today,' patuloy niya.","'So uwi na lang kami ate, kasi baka 'pag um-attend naman tayo pagalitan tayo sa Eat Bulaga or Pag um-attend tayo papagalitan tayo ni Ate Joy, 'pag hindi naman tayo um-attend magagalit ang Eat Bulaga, uwi na lang kami, mag-absent na lang kami today,' patuloy niya.","'so uwi na lang kami ate, kasi baka 'pag um-attend naman tayo pa galitan tayo sa Eat bulagan or Pag um-attend tayo papapalitan tayo ni Ate job, 'pag hindi naman tayo um-attend magagalit ang Eat bulagan, uwi na lang kami, mag-absent na lang kami today,' patuloy niya.","['Bulaga', 'papagalitan', 'Joy', 'Bulaga']","{'Bulaga': ['balaga', 'bulag', 'bulagan', 'bulagaw', 'bulagta'], 'papagalitan': ['napagalitan', 'pagagalitan', 'papapalitan', 'papasalitan', 'kakagalitan'], 'Joy': ['boy', 'jay', 'job', 'koy', 'noy']}"
Dadalhin pa sa ospital si Sumayan ngunit hindi na ito umabot nang buhay.,Dinala pa sa ospital si Sumayan ngunit hindi na ito umabot nang buhay.,Dadalhin pa sa ospital si sumayad ngunit hindi na ito umabot nang buhay.,['Sumayan'],"{'Sumayan': ['suhayan', 'sumaya', 'sumayad', 'sumayang', 'sumayaw']}"
"Ang bongga ng manganganak ni Manay Lolit Solis na si Sneezy McDonald, huh!","Ang bongga ng anak ni Manay Lolit Solis na si Sneezy McDonald, huh!","Ang bongga ng manganganak ni danay boli solits na si eez canal, hush!","['Manay', 'Lolit', 'Solis', 'Sneezy', 'McDonald', 'huh']","{'Manay': ['anay', 'banay', 'danay', 'hanay', 'lanay'], 'Lolit': ['alit', 'balit', 'boli', 'bolt', 'coli'], 'Solis': ['polis', 'solid', 'solits', 'solus', 'aalis'], 'Sneezy': ['speedy', 'breeze', 'eez', 'enemy', 'energy'], 'McDonald': ['donald', 'ronald', 'canal', 'canals', 'carnal'], 'huh': ['hub', 'huho', 'hush', 'hut', 'ah']}"
"So hindi ko siya kinausap pero although papag-usapan na kami pero hindi ko masabi na nahu-hurt ako kasi iniwan mo ako, ganon yung feeling ko.","So hindi ko siya kinausap pero although nag-usap na kami pero hindi ko masabi na nahu-hurt ako kasi iniwan mo ako, ganon yung feeling ko.","So hindi ko siya kinausap pero although papag-usapan na kami pero hindi ko masabi na naho-hut ako kasi iniwan mo ako, ganon yung feeling ko.","['nahu', 'hurt']","{'nahu': ['nabu', 'naha', 'naho', 'nahui', 'naku'], 'hurt': ['hunt', 'hura', 'hut', 'art', 'aura']}"
Umano dapat magpaka-teknikal ang pamahalaan ngayong nasa panahon ng emergency bansa.,Umano dapat magpaka-teknikal ang pamahalaan ngayong nasa panahon ng emergency ang bansa.,Umano dapat magpaka-teknikal ang pamahalaan ngayong nasa panahon ng emergency bansa.,[],{}
Pormal nang natanggap ng FIBA ang sulat ng Korea Basketball Association (KBA) bilang paliwanag sa biglaan nitong pagwithdraw sa qualifiers na ginaganap sa Smart Araneta Coliseum.,Pormal nang natanggap ng FIBA ang sulat ng Korea Basketball Association (KBA) bilang paliwanag sa biglaan nitong pag-withdraw sa qualifiers na ginaganap sa Smart Araneta Coliseum.,Pormal nang natanggap ng iba ang sulat ng Korea Basketball Association (iba) bilang paliwanag sa biglaan nitong withdraw sa qualifiers na ginaganap sa Smart planeta koliseo.,"['FIBA', 'KBA', 'pagwithdraw', 'Araneta', 'Coliseum']","{'FIBA': ['fina', 'giba', 'iba', 'iiba', 'siba'], 'KBA': ['aba', 'ba', 'iba', 'ka', 'kaa'], 'pagwithdraw': ['anagwithdraw', 'iwithdraw', 'withdraw', 'pagbitaw', 'paggitaw'], 'Araneta': ['aanta', 'aranya', 'planeta', 'pranela', 'raketa'], 'Coliseum': ['coliform', 'colorum', 'koliseo', 'bolista', 'bolyum']}"
Posible umanong nagkubli ang mga mga biktima sa banyo sa pag-aakalang maliligtas sila sa naglalagablab na apoy.,Posible umanong nagkubli ang mga biktima sa banyo sa pag-aakalang maliligtas sila sa naglalagablab na apoy.,Posible umanong nagkubli ang mga mga biktima sa banyo sa pag-aakalang maliligtas sila sa naglalagablab na apoy.,[],{}
"Actually, palaging may mga tatanungin sa akin kung kailan na ang kasal namin ni Maja?","Actually, palaging may mga nagtatanong sa akin kung kailan na ang kasal namin ni Maja?","Actually, palaging may mga tatanungin sa akin kung kailan na ang kasal namin ni mada?",['Maja'],"{'Maja': ['maa', 'maaa', 'mada', 'maga', 'maha']}"
Bale sa pamamagitan muna ng email ang imbitasyon para sa ABS-CBN Ball 2022 at doon ka din sasagutin kung pupunta ka ba at after that ay may instructions na rin silang ipadadala.,Bale sa pamamagitan muna ng email ang imbitasyon para sa ABS-CBN Ball 2022 at doon ka rin sasagutin kung pupunta ka ba at after that ay may instructions na rin silang ipadadala.,Bale sa pamamagitan muna ng email ang imbitasyon para sa abf-ab Ball aag at doon ka rin sasagutin kung pupunta ka ba at after that ay may instructions na rin silang ipaalala.,"['ABS', 'CBN', '2022', 'iparadala']","{'ABS': ['ab', 'aba', 'abf', 'abo', 'ads'], 'CBN': ['can', 'con', 'ab', 'aba', 'aban'], '2022': ['p25', 'aaba', 'aag', 'aako', 'aal'], 'iparadala': ['ipadadala', 'ipapadala', 'ipaalala', 'ipabahala', 'ipadala']}"
"Baka nalimutan mo, binigyan kita ng P50,000, tumakbo kang konsehal.","Baka nalimutan mo, binigyan kita ng P50,000, tatakbo kang konsehal.","Baka nalimutan mo, binigyan kita ng p25,aam, tumakbo kang konsehal.","['P50', '000']","{'P50': ['p57', 'p', 'p25', 'p3', 'p75'], '000': ['aag', 'aal', 'aam', 'aat', 'aaw']}"
"Mismong si Manila Vice Mayor Honey Lacuna, na isang doktor, ang nagsagawa ni to kahapon ng umaga sa Osme?ña High School sa Tondo, Maynila.","Mismong si Manila Vice Mayor Honey Lacuna, na isang doktor, ang nagsagawa nito kahapon ng umaga sa Osme?ña High School sa Tondo, Maynila.","Mismong si Manila Vice Mayor Honey bakuna, na isang doktor, ang nagsagawa ni to kahapon ng umaga sa came?ga High School sa todo, Maynila.","['Lacuna', 'Osme', 'ña', 'Tondo']","{'Lacuna': ['laguna', 'laluna', 'bakuna', 'blackna', 'fauna'], 'Osme': ['akme', 'asma', 'came', 'come', 'dome'], 'ña': ['ba', 'da', 'ga', 'ia', 'ka'], 'Tondo': ['condo', 'pondo', 'todo', 'tono', 'tonto']}"
As in binigyan ng malice na baka daw hindi korona ang maiuwi ni Bea kundi lovelife.,As in binigyan ng malice na baka raw hindi korona ang maiuwi ni Bea kundi lovelife.,As in binigyan ng balite na baka raw hindi korona ang maiuwi ni beam kundi novelist.,"['malice', 'Bea', 'lovelife']","{'malice': ['alice', 'alige', 'balite', 'dalipe', 'janice'], 'Bea': ['ba', 'be', 'beam', 'bear', 'beat'], 'lovelife': ['lifeline', 'localize', 'novelist', 'baseline', 'cohesive']}"
Dapat raw ay laging naka-monitor na professional pag nag-swab.,Dapat daw ay laging naka-monitor na professional pag nag-swab.,Dapat daw ay laging naka-monitor na professional pag nag-swab.,[],{}
Sino ba ??yung nagiimpluwensya sa kanila?,Sino ba ??yung nag-iimpluwensya sa kanila?,Sino ba ??yung maimpluwensya sa kanila?,['nagiimpluwensya'],"{'nagiimpluwensya': ['nakaimpluwensya', 'iimpluwensya', 'maimpluwensya', 'makaimpluwensya', 'iimpluwensiya']}"
Magtatapos pinapabihisan na siya for the next scene.,Tapos pinapabihisan na siya for the next scene.,Magtatapos pinapabuwisan na siya for the next scene.,['pinapabihisan'],"{'pinapabihisan': ['pinapabilisan', 'pinapabuhusan', 'pinapabuwisan', 'pinabibilisan', 'pinalabisan']}"
Iginiit din ni Nograles sa mga local government units (LGUs) na dapat itaas ang telemedicine at telehealth para mas maraming mga mamamayan ang makapagpa-konsulta kahit nasa loob nang tahanan.,Iginiit din ni Nograles sa mga local government units (LGUs) na dapat itaas ang telemedicine at telehealth para mas maraming mga mamamayan ang makapagpa-konsulta kahit nasa loob ng tahanan.,Iginiit din ni corals sa mga local government units (LGUs) na dapat itaas ang telemedicine at telehealth para mas maraming mga mamamayan ang makapagpa-konsulta kahit nasa loob nang tahanan.,['Nograles'],"{'Nograles': ['korales', 'comrades', 'corals', 'degrades', 'goggles']}"
Nakikitang mabilis na babawiin ang mga storm signals habang papalayo ng papalayo ang bagyo mula sa kalupaan ng Luzon.,Nakikitang mabilis na babawiin ang mga storm signals habang papalayo nang papalayo ang bagyo mula sa kalupaan ng Luzon.,Nakikitang mabilis na babawiin ang mga storm signals habang papalayo ng papalayo ang bagyo mula sa kalupaan ng lumon.,['Luzon'],"{'Luzon': ['lugon', 'lulon', 'lumon', 'lupon', 'bubon']}"
"Tinapalan ni Arnold at ng kaniyang team ang mga lubak na ilang linggo ng pasakit sa dumaraang mga motoristaJamil Santos/LBG, GMA Integrated News.","Tinapalan ni Arnold at ng kaniyang team ang mga lubak na ilang linggo nang pasakit sa dumaraang mga motoristaJamil Santos/LBG, GMA Integrated News.","Tinapalan ni aano at ng kaniyang team ang mga lubak na ilang linggo ng pasakit sa dumaraang mga motorist tantos/log, gia Integrated News.","['Arnold', 'motoristaJamil', 'Santos', 'LBG', 'GMA']","{'Arnold': ['anod', 'arinola', 'aano', 'aanong', 'aasod'], 'motoristaJamil': ['motorista', 'motoristang', 'motorist', 'aautoristahan', 'aautoristahang'], 'Santos': ['santo', 'santol', 'tantos', 'aantok', 'aantot'], 'LBG': ['bg', 'leg', 'log', 'lug', 'nbg'], 'GMA': ['ama', 'ga', 'gia', 'goma', 'gra']}"
Imagine na puwede palang ma-paralyze si KC kung hindi naagapan agad ang virus na pumasok sa katawan niya na mag-aakala niya ay mild lang ang tama ng COVID sa kanya.,Imagine na puwede palang ma-paralyze si KC kung hindi naagapan agad ang virus na pumasok sa katawan niya na akala niya ay mild lang ang tama ng COVID sa kanya.,Imagine na puwede palang ma-papalya si k kung hindi naagapan agad ang virus na pumasok sa katawan niya na mag-aakala niya ay mild lang ang tama ng COVID sa kanya.,"['paralyze', 'KC']","{'paralyze': ['analyze', 'palalyo', 'papalya', 'parade', 'paraffle'], 'KC': ['c', 'cc', 'k', 'ka', 'kg']}"
Sinita at inisyuhan ng ticket ng mga-operatiba ng Quezon City Task Force Disiplina ang grupo ni Toni matapos mahuling lumalabag sa ipinagbabawal na mass gathering o pagtitipun-tipon sa isang lugar na nasa community quarantine.,Sinita at inisyuhan ng ticket ng mga operatiba ng Quezon City Task Force Disiplina ang grupo ni Toni matapos mahuling lumalabag sa ipinagbabawal na mass gathering o pagtitipun-tipon sa isang lugar na nasa community quarantine.,Sinita at inisyuhan ng ticket ng mga-operatiba ng Quezon City Task Force Disiplina ang grupo ni tone matapos mahuling lumalabag sa ipinagbabawal na mass gathering o pagtitipun-tipon sa isang lugar na nasa community quarantine.,['Toni'],"{'Toni': ['tini', 'ton', 'tone', 'tong', 'tono']}"
Kilala daw ni Kris ang babae na nasa likod ng mga fake delivery.,Kilala raw ni Kris ang babae na nasa likod ng mga fake delivery.,Kilala raw ni Kris ang babae na nasa likod ng mga fake delivery.,[],{}
Sa huling datos ay 14 na ang mga COVID-19 positives na close contacts ng unang pasyente na may UK variant makaraang isa pang pasahero ng Emirates flight EK 332 na nagnegatibo din sa unang swab test ang nagpositibo sa re-swabbing na isinagawa ng DOH.,Sa huling datos ay 14 na ang mga COVID-19 positives na close contacts ng unang pasyente na may UK variant makaraang isa pang pasahero ng Emirates flight EK 332 na nagnegatibo rin sa unang swab test ang nagpositibo sa re-swabbing na isinagawa ng DOH.,Sa huling datos ay ag na ang mga COVID-ag positives na close contacts ng unang pasyente na may UK variant makaraang isa pang pasahero ng emigrante flight ed aal na nagnegatibo rin sa unang swab test ang nagpositibo sa re-swabbing na isinagawa ng DOH.,"['14', '19', 'Emirates', 'EK', '332']","{'14': ['ab', 'ad', 'ag', 'ah', 'ak'], '19': ['ab', 'ad', 'ag', 'ah', 'ak'], 'Emirates': ['emirate', 'emeritus', 'emigrante', 'estimates', 'frigates'], 'EK': ['ak', 'e', 'ed', 'eh', 'eko'], '332': ['p3', 'aag', 'aal', 'aam', 'aat']}"
"Mepania and he will assist all the victims para daw talaga masugpo na itong criminal na ito,? tugon ni Nadia.","Mepania and he will assist all the victims para raw talaga masugpo na itong criminal na ito,? tugon ni Nadia.","mapanit and he will assist all the victims para daw talaga masugpo na itong criminal na ito,? tugon ni nara.","['Mepania', 'Naria']","{'Mepania': ['mapanira', 'mapanis', 'mapanit', 'mekanik', 'mekanika'], 'Naria': ['aria', 'naia', 'nara', 'narin', 'narra']}"
Malaki umano ang nawawalang kita ng mga kasasaka dahil sa kinakain at sinisira ng mga daga ang tanim na palay.,Malaki umano ang nawawalang kita ng mga magsasaka dahil sa kinakain at sinisira ng mga daga ang tanim na palay.,Malaki umano ang nawawalang kita ng mga ikasasama dahil sa kinakain at sinisira ng mga daga ang tanim na palay.,['kasasaka'],"{'kasasaka': ['masasaka', 'nasasaka', 'ikasasama', 'ikasasaya', 'kaasama']}"
"Bagamat ang kondisyong ito ay karaniwang iniuugnay sa mas nakatatandang mga miyembro nang lipunan, ang totoo, kahit sino ay pwedeng magkaroon ng ganitong karamdaman, ano man ang edad.","Bagamat ang kondisyong ito ay karaniwang iniuugnay sa mas nakatatandang mga miyembro ng lipunan, ang totoo, kahit sino ay pwedeng magkaroon ng ganitong karamdaman, ano man ang edad.","Bagamat ang kondisyong ito ay karaniwang iniuugnay sa mas nakatatandang mga miyembro nang lipunan, ang totoo, kahit sino ay pwedeng magkaroon ng ganitong karamdaman, ano man ang edad.",[],{}
"Ayon pa kay Rodriguez, na miyembro rin ng Partido Federal ng Pilipinas (PFP) na nauna na ring nag-endorso kay Marcos bilang kanilang standard-bearer sa 2022 election, nakasisiguro sila na nilalabas na ito ng desisyon sa lalong madaling panahon bago ang deadline sa filing of candidacy sa Commission on Elections.","Ayon pa kay Rodriguez, na miyembro rin ng Partido Federal ng Pilipinas (PFP) na nauna na ring nag-endorso kay Marcos bilang kanilang standard-bearer sa 2022 election, nakasisiguro sila na maglalabas na ito ng desisyon sa lalong madaling panahon bago ang deadline sa filing of candidacy sa Commission on Elections.","Ayon pa kay Rodriguez, na miyembro rin ng Partido Federal ng Pilipinas (pdp) na nauna na ring nag-endorso kay Marcos bilang kanilang standard-bearer sa aag election, nakasisiguro sila na nilalabas na ito ng desisyon sa lalong maraling panahon bago ang deadline sa filing of candidacy sa Commission on Elections.","['PFP', '2022']","{'PFP': ['dfp', 'pap', 'pdp', 'pep', 'pop'], '2022': ['p25', 'aaba', 'aag', 'aako', 'aal']}"
"Kinikilala ang biktimang si Enrico Renwick Razon, kapitan ng Barangay District 3 sa nasabing bayan.","Kinilala ang biktimang si Enrico Renwick Razon, kapitan ng Barangay District 3 sa nasabing bayan.","Kinikilala ang biktimang si aniko rence aalon, kapitan ng Barangay District d sa nasabing bayan.","['Enrico', 'Renwick', 'Razon', '3']","{'Enrico': ['abrigo', 'andito', 'aniko', 'animo', 'anino'], 'Renwick': ['ransack', 'relic', 'rence', 'rendi', 'rendido'], 'Razon': ['rason', 'aahon', 'aalon', 'aayon', 'ahon'], '3': ['b', 'c', 'd', 'e', 'f']}"
"Una rito, nagpatupad ng ""no vax, no ride"" policy ang Department of Transportation (DOTr) para limitahan ang galaw ng mga taong kahihindi bakunado sa harap ng pagtaas ng COVID-19 sa Mertro Manila.","Una rito, nagpatupad ng ""no vax, no ride"" policy ang Department of Transportation (DOTr) para limitahan ang galaw ng mga taong hindi bakunado sa harap ng pagtaas ng COVID-19 sa Mertro Manila.","Una rito, nagpatupad ng ""no vax, no ride"" policy ang Department of Transportation (dote) para limitahan ang galaw ng mga taong hihingi bakunado sa harap ng pagtaas ng COVID-ag sa gerero Manila.","['DOTr', 'kahihindi', '19', 'Mertro']","{'DOTr': ['door', 'dor', 'dote', 'ador', 'bot'], 'kahihindi': ['mahihingi', 'nahihingi', 'hihingi', 'ihihingi', 'kahigin'], '19': ['ab', 'ad', 'ag', 'ah', 'ak'], 'Mertro': ['metro', 'centro', 'gerero', 'maestro', 'merito']}"
"Like 'yung on purpose talaga na nagbigay ako ng password, siguro kapag kunwari emergency like kailangan magpost na walang signal si Khalil.","Like 'yung on purpose talaga na nagbigay ako ng password, siguro kapag kunwari emergency like kailangan mag-post na walang signal si Khalil.","Like 'yung on purpose talaga na nagbigay ako ng password, siguro kapag kunwari emergency like kailangan lagpos na walang signal si halik.","['magpost', 'Khalil']","{'magpost': ['nagpost', 'hagpos', 'lagpos', 'magpait', 'magpasa'], 'Khalil': ['halal', 'hali', 'halik', 'halili', 'halip']}"
Ito na ang kaya ang bagong John & Marsha nang local television?,Ito na ang kaya ang bagong John & Marsha ng local television?,Ito na ang kaya ang bagong John & garsa nang local television?,['Marsha'],"{'Marsha': ['marshal', 'baraha', 'garsa', 'madeha', 'magha']}"
"Samantala, sa kabila ng pagiging active at successful host ni Iya hindi naman niya sinasarado ang pintuan pagdating sa pag arte o acting.","Samantala, sa kabila ng pagiging active at successful host ni Iya hindi naman niya sinasarado ang pintuan pagdating sa pag-arte o acting.","Samantala, sa kabila ng pagiging active at successful host ni giya hindi naman niya sinasabad ang pintuan pagdating sa pag arte o acting.","['Iya', 'sinasarado']","{'Iya': ['aya', 'biya', 'giya', 'hiya', 'ia'], 'sinasarado': ['isasarado', 'sinarado', 'sinasabad', 'sinasagad', 'inaararo']}"
"At hindi nagtagal, pumutok baril.","At hindi nagtagal, pumutok ang baril.","At hindi nagtagal, pumutok baril.",[],{}
"Sabi ng writer, ilang beses na niyang napatunayan ang pagiging mabuting tao ng aktres at naniwala siya na marami pang pwedeng ipakita at ipagmalaki si Andrea pagdating sa pagiging artista.","Sabi ng writer, ilang beses na niyang napatunayan ang pagiging mabuting tao ng aktres at naniniwala siya na marami pang pwedeng ipakita at ipagmalaki si Andrea pagdating sa pagiging artista.","Sabi ng writer, ilang beses na niyang napatunayan ang pagiging mabuting tao ng aktres at naniwala siya na marami pang pwedeng ipakita at ipagmalaki si andana pagdating sa pagiging artista.",['Andrea'],"{'Andrea': ['andres', 'adres', 'andana', 'anden', 'anduka']}"
"Hindi niya hinihintay ang national government, tuluy tuloy ang ayuda niyang food box sa lahat ng taga-Maynila na maaayos na umaabot sa lahat sa pamamagitan ng barangay.","Hindi niya hinihintay ang national government, tuluy-tuloy ang ayuda niyang food box sa lahat ng taga-Maynila na maaayos na umaabot sa lahat sa pamamagitan ng barangay.","Hindi niya hinihintay ang national government, tuluy tuloy ang ayuda niyang food box sa lahat ng taga-Maynila na maaayos na umaabot sa lahat sa pamamagitan ng barangay.",[],{}
"Meron tayong mga MMDA enfor??cers, nandon din ang ating mga inspector, marami po tayo magmo-momitor kaya nga po nakipag usap na tayo sa MMDA, sa ating mga LGU, mga enfor??cer to make sure nga na implemented.","Meron tayong mga MMDA enfor??cers, nandon din ang ating mga inspector, marami po tayo magmo-momitor kaya nga po nakipag-usap na tayo sa MMDA, sa ating mga LGU, mga enfor??cer to make sure nga na implemented.","Meron tayong mga MMDA endo??cers, nandon din ang ating mga inspector, marami po tayo magmo-komidor kaya nga po nakipag usap na tayo sa MMDA, sa ating mga aga, mga endo??cers to make sure nga na implemented.","['enfor', 'momitor', 'LGU', 'enfor', 'cer']","{'enfor': ['censor', 'effort', 'endo', 'enforce', 'enjoy'], 'momitor': ['monitor', 'imonitor', 'komidor', 'motor', 'oditor'], 'LGU': ['lgus', 'ag', 'aga', 'age', 'ago'], 'cer': ['ber', 'car', 'cers', 'ces', 'chr']}"
